"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"dme-miR-314_st",-0.484941176470588,0.836666666666667,-3.74402441125637,0.000817500952135076,0.076970173303793,-0.526903100650954
"mml-miR-371-5p_st",0.715470588235294,1.39148148148148,3.74250284226276,0.000820813354988489,0.076970173303793,-0.530435871560156
"U70_x_st",-0.639941176470587,2.48407407407407,-3.74217868147579,0.000821520733127511,0.076970173303793,-0.531188456313047
"cin-miR-4185-3p_st",-0.289647058823529,0.58962962962963,-3.74015927239123,0.000825940875013675,0.0770357286397889,-0.535876401260443
"gga-miR-466_st",-0.369882352941177,0.851111111111111,-3.73691837158231,0.000833083228712515,0.0773534588956114,-0.543398538877812
"oan-miR-135b-star_st",-0.314235294117647,1.02814814814815,-3.73507203673069,0.000837179135281025,0.0773867463175398,-0.547683094824675
"rno-miR-378-star_st",-1.31994117647059,5.25592592592593,-3.73329650799357,0.000841136503278643,0.0774069886083892,-0.551802796831336
"eca-miR-200b_st",-1.14694117647059,9.37185185185185,-3.72943556000877,0.000849805061053691,0.077858688469813,-0.56075938627206
"eca-miR-532-5p_st",-0.368823529411763,7.42777777777778,-3.72693954873819,0.00085545541673504,0.0780311007000693,-0.566548260363082
"hp_mmu-mir-200c_st",-0.339764705882353,1.53407407407407,-3.72183849324332,0.000867117213593804,0.0784422634029038,-0.578375574730762
"hsa-miR-27a-star_st",1.51129411764706,3.13555555555556,3.72165492296194,0.000867539762352216,0.0784422634029038,-0.578801117964336
"cfa-miR-363_st",1.25605882352941,2.41185185185185,3.71810602451576,0.000875748345498441,0.0787149711479572,-0.587026854437182
"csa-miR-141_st",-1.82458823529412,3.59518518518519,-3.71707000611423,0.000878158907330152,0.0787149711479572,-0.589427758012407
"ppy-miR-192_st",-1.11329411764706,12.237037037037,-3.71297207634399,0.000887757392076959,0.0790380621465617,-0.59892261949012
"fru-miR-200b_st",-1.15058823529412,9.34555555555556,-3.71120689099619,0.000891923412469001,0.0790380621465617,-0.603011639400743
"tgu-miR-2977_st",0.573588235294118,2.53814814814815,3.71043017657697,0.000893762575275122,0.0790380621465617,-0.604810712821626
"ppy-miR-151-5p_st",-0.305882352941174,9.77740740740741,-3.7077927478163,0.000900035326509922,0.0790380621465617,-0.610918902905747
"dpe-miR-10_st",-1.03447058823529,4.81666666666667,-3.70745188056141,0.000900849158050255,0.0790380621465617,-0.611708250719193
"ACA3_st",-0.525882352941177,4.91888888888889,-3.7035869025283,0.000910127272594812,0.0795151700689797,-0.620656976944715
"tca-miR-8_st",-0.319058823529412,0.941111111111111,-3.70052092810874,0.000917553556509072,0.0798271594162893,-0.62775387834844
"oan-miR-200b_st",-1.10182352941176,9.12925925925926,-3.69202894493774,0.000938432337376263,0.0809880619849738,-0.647401869081796
"hsa-miR-200b_st",-1.14005882352941,9.35518518518519,-3.69144109306457,0.000939894676790766,0.0809880619849738,-0.648761515349515
"gga-miR-200b_st",-1.09817647058823,9.15555555555556,-3.68908676637871,0.000945773593672552,0.0809880619849738,-0.654206235967468
"ptr-miR-422a_st",-1.33005882352941,8.00555555555556,-3.68877985999895,0.000946542596366448,0.0809880619849738,-0.654915928556925
"gga-miR-1668-star_st",1.14058823529412,3.22814814814815,3.68032285734381,0.000967974400036586,0.0817467038291145,-0.674465333686737
"hsa-miR-486-3p_st",0.665,1.6337037037037,3.6799435064774,0.000968946756694777,0.0817467038291145,-0.675341949088243
"mmu-miR-1971_st",1.72535294117647,3.01333333333333,3.67973504377044,0.000969481496014783,0.0817467038291145,-0.675823659947846
"cfa-miR-151_st",-0.305176470588238,9.74185185185185,-3.67813078784446,0.000973606296750392,0.0817467038291145,-0.679530475687264
"cin-miR-92b_st",-0.355705882352941,9.26703703703704,-3.67575382230007,0.000979749318952033,0.0817467038291145,-0.685021870284334
"csa-miR-200_st",-1.12076470588235,9.37333333333333,-3.67565035661203,0.000980017571430811,0.0817467038291145,-0.685260879111105
"dme-miR-998_st",-0.243823529411765,0.651481481481481,-3.67448458850752,0.000983044975053101,0.0817467038291145,-0.687953704206052
"mmu-miR-378_st",-1.22664705882353,10.1166666666667,-3.66581399174383,0.0010058495143129,0.0830392259305464,-0.707974290887254
"mne-miR-10b_st",-1.09958823529412,5.02666666666667,-3.66552853613261,0.00100660898814678,0.0830392259305464,-0.708633180457898
"eca-miR-378_st",-1.22858823529412,10.1444444444444,-3.66207352746893,0.00101584568636467,0.0834686538962974,-0.716606857724175
"xtr-miR-215_st",-1.54394117647059,5.85888888888889,-3.65841544182677,0.0010257152713953,0.0836894548779526,-0.725046815754463
"lca-miR-125b_st",0.716117647058823,10.0188888888889,3.65716634658905,0.00102910669646415,0.0836894548779526,-0.727928170708021
"eca-miR-361-5p_st",-0.350882352941179,8.79407407407408,-3.65622608958048,0.00103166679549053,0.0836894548779526,-0.730096921666121
"ENSG00000252923_x_st",-0.230529411764706,0.691851851851852,-3.65511497036222,0.00103470010860407,0.0836894548779526,-0.73265956410057
"mmu-miR-100_st",0.502941176470591,8.49666666666667,3.65308334538157,0.00104026884263855,0.0838124772594314,-0.737344633601237
"hp_rno-mir-541_st",-0.228588235294118,0.684074074074074,-3.65046378253225,0.00104749222212818,0.084067340896845,-0.743384397142371
"bfl-miR-100_st",0.556411764705881,8.16333333333333,3.64893237172409,0.00105173764751736,0.0840821611177393,-0.746914684135224
"eca-miR-200a_st",-1.22670588235294,8.63962962962963,-3.6441039958264,0.0010652329975923,0.0848335171082548,-0.758042435882924
"dre-miR-200b_st",-1.11835294117647,9.33185185185185,-3.64014339884014,0.00107642862866635,0.0852115463308192,-0.767166990070171
"hsa-miR-362-5p_st",-0.51270588235294,6.15518518518518,-3.6365186110278,0.00108677534190564,0.0852115463308192,-0.775515305476822
"mmu-miR-129-3p_st",0.389058823529412,1.24296296296296,3.63489090726747,0.00109145294773688,0.0852115463308192,-0.779263291661755
"bhv1-miR-B6_st",1.19382352941177,5.60666666666667,3.63431850415221,0.00109310254103209,0.0852115463308192,-0.780581200249061
"dre-miR-459_st",-0.362705882352942,1.68962962962963,-3.63309443103141,0.00109663831184634,0.0852115463308192,-0.783399313970961
"hsa-miR-193b-star_st",1.09847058823529,3.21962962962963,3.63230720460339,0.00109891811686417,0.0852115463308192,-0.785211550129928
"cel-miR-1821_st",-0.287470588235294,0.85,-3.63196487449636,0.00109991094210532,0.0852115463308192,-0.785999575083607
"ACA61_st",-0.538647058823529,4.32185185185185,-3.63028973086452,0.00110478179184932,0.0852115463308192,-0.78985534147846
"mmu-miR-200a_st",-1.16111764705882,8.70592592592593,-3.62847942119258,0.00111006926697306,0.0852115463308192,-0.794021625569248
"ptr-miR-378_st",-1.23111764705882,10.1218518518519,-3.62811627694845,0.00111113288463833,0.0852115463308192,-0.794857297939914
"rno-miR-378_st",-1.23405882352941,10.1,-3.62581565152138,0.00111789429395129,0.0854137241717909,-0.800150942203136
"nvi-miR-92a_st",-0.342882352941176,9.06111111111111,-3.62275355779027,0.00112695574909542,0.0855085807180785,-0.807195121183785
"sly-miR166b_st",-0.671058823529412,2.79148148148148,-3.62167115440708,0.00113017589907141,0.0855085807180785,-0.809684700318816
"dvi-miR-92a_st",-0.342058823529412,9.36962962962963,-3.62018173749565,0.00113462155231502,0.0855085807180785,-0.813110061452623
"ppy-miR-362-5p_st",-0.542117647058823,6.25666666666667,-3.6178395352495,0.00114164705691292,0.0855085807180785,-0.818495793639993
"fru-miR-200a_st",-1.22552941176471,8.62037037037037,-3.61749273279162,0.00114269089148467,0.0855085807180785,-0.819293151930285
"mne-miR-93_st",-0.333529411764706,9.95,-3.61708686340191,0.00114391368969901,0.0855085807180785,-0.820226285707324
"gga-miR-200a_st",-1.21394117647059,8.72666666666667,-3.61471744811333,0.00115107768112587,0.0856993782189645,-0.82567316924982
"dre-miR-200c_st",-1.14323529411765,8.19518518518518,-3.61345801341112,0.00115490336069128,0.0856993782189645,-0.828567953152613
"rno-miR-652_st",-0.184352941176472,7.05592592592593,-3.61071359174686,0.00116328274752244,0.0856993782189645,-0.834874881219253
"mdo-miR-200b_st",-1.11888235294118,9.38851851851852,-3.6097248425872,0.00116631610464928,0.0856993782189645,-0.837146756792726
"mml-miR-378_st",-1.22752941176471,10.1211111111111,-3.60945005985957,0.00116716046835449,0.0856993782189645,-0.837778098648182
"bta-miR-361_st",-0.359176470588233,8.82185185185185,-3.60731613957018,0.001173737932556,0.0857722492826829,-0.842680500869438
"sbi-miR395l_st",0.324,0.96,3.6064436245658,0.00117643768937902,0.0857722492826829,-0.844684733627079
"gga-miR-1647_st",0.299058823529412,0.866296296296296,3.60367130454672,0.00118505600577022,0.086097437387643,-0.851051973082833
"bmo-miR-100_st",0.512117647058822,8.63444444444444,3.59958461648779,0.0011978723506302,0.0867242828396813,-0.860435196020515
"mmu-miR-92a_st",-0.304352941176472,9.88037037037037,-3.59666785202028,0.00120710198753305,0.0869543591879362,-0.867130209473018
"ssc-miR-378_st",-1.2085294117647,10.6140740740741,-3.59592953575729,0.00120944921501621,0.0869543591879362,-0.868824641844953
"rno-miR-362_st",-0.516235294117648,5.41296296296296,-3.59352881805338,0.00121711219795777,0.0870904602546885,-0.874333532059734
"hsa-miR-378_st",-1.21935294117647,10.1092592592593,-3.59270447128805,0.00121975434530376,0.0870904602546885,-0.876224884536726
"mmu-miR-200b_st",-1.13223529411764,9.30111111111111,-3.58748157733016,0.00123662448185452,0.0879915688016482,-0.888204971130259
"bfl-miR-200a_st",-1.18270588235294,7.93333333333333,-3.58287777252379,0.0012516828139783,0.0887383461546844,-0.898760499629957
"tgu-miR-200b_st",-1.10411764705882,9.07481481481481,-3.58166144948346,0.00125569088299636,0.0887383461546844,-0.901548556169084
"ame-miR-981_st",-0.214294117647059,0.564074074074074,-3.56969397941636,0.00129579733342776,0.0909548610930749,-0.928964496152419
"sme-miR-277c-star_st",-0.235470588235294,0.710740740740741,-3.56848624049672,0.00129991326991225,0.0909548610930749,-0.931729659134596
"cfa-miR-378_st",-1.22994117647058,10.6325925925926,-3.56814811264678,0.00130106787255703,0.0909548610930749,-0.932503762161027
"dme-miR-8_st",-0.449529411764706,1.21296296296296,-3.56649069534828,0.00130674186647832,0.0909548610930749,-0.936297882576007
"ppy-miR-378_st",-1.43288235294118,7.47481481481482,-3.56582747513284,0.00130901905755512,0.0909548610930749,-0.937815953587957
"1415689_s_st",-0.308,0.934074074074074,-3.56362568130921,0.00131660666849901,0.0911761126352522,-0.942855082174211
"ebv-miR-BART7-star_st",-0.508882352941177,2.07259259259259,-3.55867445071584,0.00133382547001234,0.0920606339402516,-0.954183072418672
"gga-miR-1776_st",-0.253882352941176,0.798148148148148,-3.55556434233513,0.00134475304232476,0.0925064999813171,-0.961296155488048
"ppy-miR-200a_st",-1.17588235294118,8.69962962962963,-3.55360515809843,0.00135168133883689,0.0926752112647568,-0.965775952206773
"bta-miR-423-3p_st",-0.327235294117648,7.75296296296296,-3.55145843773954,0.00135931261277571,0.092726965972448,-0.970683650255375
"hsa-miR-1979_st",-0.550882352941178,9.55814814814815,-3.55087532108536,0.00136139271977322,0.092726965972448,-0.972016570226158
"bta-miR-378_st",-1.18352941176471,10.6248148148148,-3.54555838137353,0.0013805025167947,0.0934541310522965,-0.984167062971805
"oan-miR-200a_st",-1.0715294117647,9.36333333333333,-3.5452812761322,0.00138150557651773,0.0934541310522965,-0.984800154052972
"ppa-miR-10b_st",-1.07941176470588,5.20037037037037,-3.5427418529588,0.00139073073219286,0.0934541310522965,-0.99060112419103
"rno-miR-200a_st",-1.22552941176471,8.67037037037037,-3.54094530690799,0.00139729326298482,0.0934541310522965,-0.994704277007551
"rno-miR-200b_st",-0.819647058823534,11.7059259259259,-3.54068215201984,0.00139825705084751,0.0934541310522965,-0.995305242803659
"hsa-miR-200b-star_st",-0.898588235294119,7.60222222222222,-3.53811717640825,0.00140768496158293,0.0934541310522965,-1.00116210663579
"hp_hsa-mir-194-2_x_st",-0.55241176470588,6.00518518518519,-3.53728480377574,0.00141075769438862,0.0934541310522965,-1.00306244878574
"bta-miR-200a_st",-1.04770588235294,9.43333333333333,-3.53690215824251,0.00141217242657497,0.0934541310522965,-1.00393599592642
"hsa-miR-200a_st",-1.21317647058823,8.69814814814815,-3.53556134540437,0.00141714060444382,0.0934541310522965,-1.00699671410234
"mml-miR-200a_st",-1.21411764705882,8.65555555555556,-3.53554464136684,0.00141720260554531,0.0934541310522965,-1.0070348425773
"bta-miR-93_st",-0.315647058823526,9.77925925925926,-3.53381929542795,0.00142362084284126,0.0935793434027657,-1.01097278365023
"dpe-miR-92a_st",-0.352,9.36037037037037,-3.53222945485239,0.00142955996491259,0.0936723690932916,-1.01460088998765
"mdo-miR-92_st",-0.33535294117647,9.90185185185185,-3.52836851779877,0.00144408340500049,0.0941598904052267,-1.02340954016712
"hsa-miR-3194_st",0.397764705882353,1.33444444444444,3.52708795329263,0.00144893195684885,0.0941598904052267,-1.02633042395476
"mml-miR-422a_st",-1.85064705882353,5.76777777777778,-3.52663715048377,0.0014506425692682,0.0941598904052267,-1.02735859269774
"dre-miR-210-star_st",0.326352941176471,0.651481481481481,3.52450092677111,0.00145877533763549,0.0941919767752663,-1.03223019796883
"mne-miR-106a_st",-0.271294117647056,10.2651851851852,-3.52360786453048,0.00146218838807154,0.0941919767752663,-1.03426651606798
"dse-miR-92b_st",-0.474647058823529,6.24814814814815,-3.5229300589527,0.00146478395255654,0.0941919767752663,-1.03581190256995
"SNORD123_st",-0.639823529411765,6.31814814814815,-3.521013417092,0.00147214768007801,0.0943724144386853,-1.04018128604955
"hsa-miR-93_st",-0.314882352941176,10.0807407407407,-3.5143905114778,0.00149787023651986,0.0957250034487045,-1.05527351669712
"rno-miR-215_st",-0.801411764705881,2.22740740740741,-3.50828050169208,0.00152198688763207,0.0969669553701836,-1.06918858747632
"cfa-miR-200a_st",-0.883117647058823,5.72296296296296,-3.50083158908099,0.00155189778908297,0.0985693117200978,-1.08614195612136
"ACA51_x_st",-0.415294117647059,2.80851851851852,-3.49252816512374,0.00158591152818639,0.100287768785532,-1.10502586777547
"mmu-miR-27a-star_st",1.77447058823529,2.80925925925926,3.49186949062986,0.0015886404018958,0.100287768785532,-1.10652319811796
"xtr-miR-200a_st",-1.20852941176471,8.63407407407407,-3.48940908980144,0.00159887408201392,0.100350008886101,-1.11211545298325
"sja-miR-3495_st",-0.382411764705883,1.12222222222222,-3.4893024251533,0.00159931917958144,0.100350008886101,-1.11235786127364
"hp_mmu-mir-141_x_st",-0.268235294117647,1.02111111111111,-3.48423524288128,0.00162060272966798,0.101378248098203,-1.12387074447849
"isc-miR-10_st",-0.65829411764706,5.58851851851852,-3.48163341781664,0.00163163745734968,0.101761099975549,-1.12978000378942
"age-miR-100_st",0.526588235294119,8.57555555555555,3.4785308064472,0.00164489124791557,0.102279634172191,-1.13682467782393
"eca-miR-93_st",-0.32623529411765,10.0625925925926,-3.47697200662372,0.00165158945079898,0.102388656192346,-1.14036322001295
"hsa-miR-10b-star_st",-0.89464705882353,2.0737037037037,-3.47485950957815,0.00166070907414711,0.102484390329148,-1.14515781126377
"ssc-miR-151-5p_st",-0.289470588235295,9.76074074074074,-3.47393497651032,0.00166471559521661,0.102484390329148,-1.14725584678732
"rno-miR-376b-3p_st",0.283352941176471,0.797407407407407,3.4731827763033,0.0016679822052025,0.102484390329148,-1.14896266729193
"mml-miR-93_st",-0.333823529411767,9.92481481481481,-3.4715585777648,0.00167505686149413,0.102614578029874,-1.15264770941567
"tgu-miR-200b-star_st",-0.962411764705882,6.99703703703704,-3.46957875460527,0.0016837198408238,0.102841011870494,-1.15713880376992
"ppy-miR-422a_st",-1.65611764705882,4.92925925925926,-3.46768682547648,0.00169203875088611,0.103045159928964,-1.16142969151206
"mml-miR-200c_st",-0.849411764705879,12.1251851851852,-3.46417917542535,0.00170756746739904,0.1036859002345,-1.16938288964305
"hp_mmu-mir-200b_st",-0.767647058823529,2.86666666666667,-3.46194981142119,0.00171750869503892,0.103984605378585,-1.1744362717874
"lla-miR-100_st",0.493529411764706,8.51074074074074,3.45766767998311,0.0017367610433588,0.104717064640412,-1.18413957193006
"dme-miR-960_st",-0.219294117647059,0.695925925925926,-3.45550630590573,0.00174655767614778,0.104717064640412,-1.18903565480891
"ppy-miR-708_st",1.79947058823529,5.09,3.45481854215477,0.00174968623117629,0.104717064640412,-1.19059339761471
"ssc-miR-152_st",0.229588235294117,7.77555555555556,3.45478564609799,0.00174983600722411,0.104717064640412,-1.19066790246173
"dre-miR-194a_st",-0.906941176470587,13.042962962963,-3.44641048978719,0.00178837456185791,0.106714938552824,-1.20962836059393
"dps-miR-2565-star_st",-0.273470588235294,0.704814814814815,-3.44415669582879,0.00179888490051408,0.106886056994009,-1.21472795465009
"dme-miR-10-5p_st",-0.977470588235294,4.22555555555556,-3.44310082090702,0.00180382939643697,0.106886056994009,-1.2171166488006
"xtr-miR-100_st",0.531235294117648,8.47148148148148,3.44171605386354,0.00181033397274536,0.106886056994009,-1.22024900129136
"dre-miR-141_st",-1.263,8.28777777777778,-3.4413853831369,0.00181189056335831,0.106886056994009,-1.22099691510142
"cfa-miR-93_st",-0.329294117647059,10.0866666666667,-3.43900881560812,0.0018231161040414,0.107155836219878,-1.22637151002094
"ssc-miR-361-5p_st",-0.331529411764707,8.77925925925926,-3.43822903471284,0.00182681397593051,0.107155836219878,-1.22813469494641
